0.0464727	22405.7
0.0466367	22495.6
0.0468007	24531.6
0.0469646	25218.9
0.0471286	26586.7
0.0472926	28135.5
0.0474565	29904.7
0.0476205	32179.5
0.0477845	35396.4
0.0479484	39193.1
0.0481124	43929.9
0.0482763	49742
0.0484403	54853.3
0.0486043	60199.4
0.0487682	64341.3
0.0489322	70004
0.0490962	79518.7
0.0492601	88251.9
0.0494241	97404.2
0.049588	102881
0.049752	103453
0.049916	102698
0.0500799	98458.1
0.0502439	91251
0.0504078	83834.5
0.0505718	82311.1
0.0507358	79518.4
0.0508997	78633.9
0.0510637	79128.8
0.0512277	79955.6
0.0513916	80237.6
0.0515556	81722.4
0.0517195	81233.4
0.0518835	82868.9
0.0520475	83369.3
0.0522114	84506.6
0.0523754	84386.5
0.0525393	85250.7
0.0527033	86332.8
0.0528672	87449.2
0.0530312	87077.9
0.0531952	87758.4
0.0533591	88265.7
0.0535231	88422.8
0.053687	91032.8
0.053851	92363.8
0.054015	93583.4
0.0541789	92122.9
0.0543429	94989.6
0.0545068	97472.7
0.0546708	97960.7
0.0548347	100538
0.0549987	100982
0.0551627	102705
0.0553266	104990
0.0554906	107937
0.0556545	108977
0.0558185	108798
0.0559824	108844
0.0561464	110968
0.0563104	112034
0.0564743	110985
0.0566383	112998
0.0568022	117136
0.0569662	118818
0.0571301	119374
0.0572941	120485
0.0574581	121985
0.057622	125559
0.057786	129724
0.0579499	142875
0.0581139	174826
0.0582778	251266
0.0584418	407612
0.0586057	702752
0.0587697	1204620
0.0589336	1939430
0.0590976	2896150
0.0592616	3879300
0.0594255	4666030
0.0595895	4987510
0.0597534	4732750
0.0599174	3984400
0.0600813	2968580
0.0602453	1955750
0.0604092	1141450
0.0605732	588969
0.0607371	272317
0.0609011	111971
0.061065	42672.7
0.061229	16423.1
0.061393	7423.23
0.0615569	4145.72
0.0617209	3100.38
0.0618848	2609.81
0.0620488	2300.2
0.0622127	1974.14
0.0623767	1932.02
0.0625406	1834.27
0.0627046	1332.31
0.0628685	1496.7
0.0630325	1231.01
0.0631964	1325.72
0.0633604	875.967
0.0635243	1102.47
0.0636883	1088.33
0.0638522	1142.93
0.0640162	810.077
0.0641801	893.064
0.0643441	903.085
0.064508	1036.9
0.064672	820.205
0.0648359	938.148
0.0649999	794.456
0.0651638	936.658
0.0653278	1071.85
0.0654917	802.703
0.0656557	853.778
0.0658196	958.636
0.0659836	1023.89
0.0661475	753.836
